Date,DXY_2_0,Weighted_Rate
2024-07-07 23:00:00+00:00,100.0,0.4644088822037883
2024-07-08 23:00:00+00:00,99.97722658542463,0.4645146680549078
2024-07-09 23:00:00+00:00,100.04891441611619,0.46418183037174454
2024-07-10 23:00:00+00:00,99.9071903115071,0.46484029903731433
2024-07-11 23:00:00+00:00,99.63482752638856,0.4661109912402752
2024-07-14 23:00:00+00:00,99.58325131433249,0.46635239970011744
2024-07-15 23:00:00+00:00,99.59286002167921,0.46630740607579346
2024-07-16 23:00:00+00:00,99.56614401164713,0.46643252765665233
2024-07-17 23:00:00+00:00,99.34211492043332,0.4674843922698345
2024-07-18 23:00:00+00:00,99.69450432248757,0.465831978763381
2024-07-21 23:00:00+00:00,99.75586857632003,0.4655454248774185
2024-07-22 23:00:00+00:00,99.9632327109869,0.46457969556315215
2024-07-23 23:00:00+00:00,100.24954936351867,0.4632528376958362
2024-07-24 23:00:00+00:00,100.34327529937856,0.4628201349997835
2024-07-25 23:00:00+00:00,100.34944258702758,0.46279169094639655
2024-07-28 23:00:00+00:00,100.36603931863077,0.46271516277476626
2024-07-29 23:00:00+00:00,100.5911539596442,0.4616796447032538
2024-07-30 23:00:00+00:00,100.58354759643429,0.4617145579982026
2024-07-31 23:00:00+00:00,100.37569202832219,0.4626706653965083
2024-08-01 23:00:00+00:00,100.82465706645056,0.46061042577879546
2024-08-04 23:00:00+00:00,100.15359033481195,0.4636966889067844
2024-08-05 23:00:00+00:00,99.80267046655354,0.4653271100189887
2024-08-06 23:00:00+00:00,99.9755774855813,0.4645223302368685
2024-08-07 23:00:00+00:00,99.94774736394997,0.46465167495240156
2024-08-08 23:00:00+00:00,99.82647801408706,0.46521613447912386
2024-08-11 23:00:00+00:00,99.81438659226238,0.46527249032835244
2024-08-12 23:00:00+00:00,99.72151767539007,0.4657057905150576
2024-08-13 23:00:00+00:00,99.25430726346077,0.4678979633307607
2024-08-14 23:00:00+00:00,99.26585037051244,0.4678435539214843
2024-08-15 23:00:00+00:00,99.49476611275978,0.4667671480100397
2024-08-18 23:00:00+00:00,98.99299507614293,0.4691330753722287
2024-08-19 23:00:00+00:00,98.49680199205272,0.4714964067983237
2024-08-20 23:00:00+00:00,98.22643735961192,0.47279418320300476
2024-08-21 23:00:00+00:00,98.02748934634748,0.47375372489950673
2024-08-22 23:00:00+00:00,98.29852511799348,0.47244745701558705
2024-08-25 23:00:00+00:00,97.58350955526677,0.47590918211521044
2024-08-26 23:00:00+00:00,97.67878986667982,0.4754449587650014
2024-08-27 23:00:00+00:00,97.47909907579226,0.47641893144980707
2024-08-28 23:00:00+00:00,97.79038420529284,0.4749024006581748
2024-08-29 23:00:00+00:00,98.0271618987597,0.4737553074151219
2024-09-01 23:00:00+00:00,98.2362006745993,0.4727471940228134
2024-09-02 23:00:00+00:00,98.18319349129743,0.4730024209743714
2024-09-03 23:00:00+00:00,98.413916149065,0.47189350894273957
2024-09-04 23:00:00+00:00,98.17281536737097,0.473052423388217
2024-09-05 23:00:00+00:00,97.9381105418993,0.47418607489380515
2024-09-08 23:00:00+00:00,98.25404202062103,0.47266135077305077
2024-09-09 23:00:00+00:00,98.57217840078651,0.47113586180021233
2024-09-10 23:00:00+00:00,98.70774510231519,0.47048879672249305
2024-09-11 23:00:00+00:00,98.74350962765884,0.4703183874615934
2024-09-12 23:00:00+00:00,98.28693918484902,0.47250314849094127
2024-09-15 23:00:00+00:00,98.18388574085192,0.47299908605120433
2024-09-16 23:00:00+00:00,97.9044072025969,0.47434931222531307
2024-09-17 23:00:00+00:00,97.97259928788623,0.4740191498228524
2024-09-18 23:00:00+00:00,98.0058756287079,0.4738582041378686
2024-09-19 23:00:00+00:00,97.6251418234148,0.47570623051571603
2024-09-22 23:00:00+00:00,97.63550399987622,0.47565574322674364
2024-09-23 23:00:00+00:00,97.67671184034576,0.4754550736340024
2024-09-24 23:00:00+00:00,96.96175070550186,0.47896090863119756
2024-09-25 23:00:00+00:00,97.5910910681249,0.47587221038404093
2024-09-26 23:00:00+00:00,97.18555706649519,0.4778579206846916
2024-09-29 23:00:00+00:00,97.21985112341547,0.47768935751017116
2024-09-30 23:00:00+00:00,97.4386242417167,0.4766168301511789
2024-10-01 23:00:00+00:00,97.79744271029372,0.47486812470087897
2024-10-02 23:00:00+00:00,97.90505185412485,0.4743461888930323
2024-10-03 23:00:00+00:00,98.22264197587083,0.47281245226316965
2024-10-06 23:00:00+00:00,98.60644509198151,0.4709721375419031
2024-10-07 23:00:00+00:00,98.71973806199851,0.4704316394276975
2024-10-08 23:00:00+00:00,98.83374447833279,0.4698889884776146
2024-10-09 23:00:00+00:00,99.17742061921415,0.4682606981551363
2024-10-10 23:00:00+00:00,99.21545854115556,0.46808117306754865
2024-10-13 23:00:00+00:00,99.32866591117305,0.4675476892230654
2024-10-14 23:00:00+00:00,99.46218307432586,0.4669200573013222
2024-10-15 23:00:00+00:00,99.61698972098327,0.4661944548862085
2024-10-16 23:00:00+00:00,99.79353130050178,0.4653697250229015
2024-10-17 23:00:00+00:00,99.93544662887854,0.46470886744362355
2024-10-20 23:00:00+00:00,99.71615285924183,0.4657308458934858
2024-10-21 23:00:00+00:00,100.1406485571602,0.46375661521575234
2024-10-22 23:00:00+00:00,100.15598896863634,0.46368558384383496
2024-10-23 23:00:00+00:00,100.39328092106075,0.46258960554237993
2024-10-24 23:00:00+00:00,100.16821023742517,0.4636290107440437
2024-10-28 00:00:00+00:00,100.44205824261073,0.4623649597881012
2024-10-29 00:00:00+00:00,100.34093892738409,0.46283091145865907
2024-10-30 00:00:00+00:00,100.37644621445156,0.46266718908496846
2024-10-31 00:00:00+00:00,100.26486491305,0.4631820754025102
2024-11-01 00:00:00+00:00,100.2388937107266,0.4633020826666323
2024-11-04 00:00:00+00:00,100.20639656923964,0.46345233248946893
2024-11-05 00:00:00+00:00,100.1663588230174,0.46363758018233053
2024-11-06 00:00:00+00:00,99.6526610325144,0.46602757757995267
2024-11-07 00:00:00+00:00,101.02295954601857,0.45970627300048367
2024-11-08 00:00:00+00:00,100.3344823956648,0.46286069466368646
2024-11-11 00:00:00+00:00,100.95827992050697,0.46000078702752945
2024-11-12 00:00:00+00:00,101.30440669140145,0.4584291023178229
2024-11-13 00:00:00+00:00,101.77687393430502,0.4563009888705711
2024-11-14 00:00:00+00:00,102.17504430902054,0.4545228096982464
2024-11-15 00:00:00+00:00,102.53712743751942,0.45291778091479495
2024-11-18 00:00:00+00:00,102.57295152158822,0.4527595972570269
2024-11-19 00:00:00+00:00,102.05068555439578,0.4550766902553004
2024-11-20 00:00:00+00:00,101.81966446688125,0.45610922471154475
2024-11-21 00:00:00+00:00,102.20299069357107,0.4543985249866091
2024-11-22 00:00:00+00:00,102.65566499710619,0.4523947920622595
2024-11-25 00:00:00+00:00,102.50600989593444,0.45305527224722025
2024-11-26 00:00:00+00:00,103.09348196789867,0.45047356373936065
2024-11-27 00:00:00+00:00,102.76038026305132,0.4519337910340254
2024-11-28 00:00:00+00:00,102.26487138276445,0.45412356748151056
2024-11-29 00:00:00+00:00,102.20448360651233,0.45439188753378407
2024-12-02 00:00:00+00:00,102.26100136829717,0.45414075355198286
2024-12-03 00:00:00+00:00,102.63250718835937,0.45249686958486557
2024-12-04 00:00:00+00:00,102.60604679955098,0.4526135609834454
2024-12-05 00:00:00+00:00,102.5847993790542,0.45270730655502106
2024-12-06 00:00:00+00:00,102.0672691734714,0.45500275060214324
2024-12-09 00:00:00+00:00,102.45333651832853,0.453288197325528
2024-12-10 00:00:00+00:00,102.49559813928246,0.45310129472360133
2024-12-11 00:00:00+00:00,102.63162031962516,0.45250077973774744
2024-12-12 00:00:00+00:00,102.6957648477595,0.4522181444310263
2024-12-13 00:00:00+00:00,103.13997832433657,0.4502704865259875
2024-12-16 00:00:00+00:00,103.07930279635451,0.45053552905890676
2024-12-17 00:00:00+00:00,103.02949815304349,0.4507533187378431
2024-12-18 00:00:00+00:00,103.24864062884227,0.44979660688535666
2024-12-19 00:00:00+00:00,104.54713811885428,0.4442100382277568
2024-12-20 00:00:00+00:00,104.39331974952115,0.4448645596462302
2024-12-23 00:00:00+00:00,103.84868140870498,0.4471976686695416
2024-12-24 00:00:00+00:00,104.10104015375468,0.4461135849534912
2024-12-25 00:00:00+00:00,104.11075042886526,0.44607197651610475
2024-12-26 00:00:00+00:00,104.08856312498682,0.4461670603005041
2024-12-27 00:00:00+00:00,104.12672257013624,0.44600355292175664
2024-12-30 00:00:00+00:00,104.06636040516916,0.44626225073661774
2024-12-31 00:00:00+00:00,104.14299073032667,0.4459338827769533
2025-01-02 00:00:00+00:00,104.56062004904719,0.44415276227889994
2025-01-03 00:00:00+00:00,105.09109411423742,0.4419107880815864
2025-01-06 00:00:00+00:00,104.93453185080715,0.44257011873276497
2025-01-07 00:00:00+00:00,104.23091156081074,0.4455577287480992
2025-01-08 00:00:00+00:00,104.51217882422227,0.4443586263614997
2025-01-09 00:00:00+00:00,104.8512444514655,0.4429216692976478
2025-01-10 00:00:00+00:00,105.04883479775744,0.44208856109435146
2025-01-13 00:00:00+00:00,105.50592367028793,0.44017327752619156
2025-01-14 00:00:00+00:00,105.22935655160988,0.4413301548375603
2025-01-15 00:00:00+00:00,105.0169332597194,0.4422228566275591
2025-01-16 00:00:00+00:00,104.92351131448198,0.4426166036436188
2025-01-17 00:00:00+00:00,105.08738284467347,0.4419263946179126
2025-01-20 00:00:00+00:00,105.43678067010435,0.44046193297275743
2025-01-21 00:00:00+00:00,104.1432636963179,0.44593271395642653
2025-01-22 00:00:00+00:00,104.28408080477922,0.44533056111715275
2025-01-23 00:00:00+00:00,104.33296264969177,0.44512191584464733
2025-01-24 00:00:00+00:00,104.23880439053141,0.44552399168343987
2025-01-27 00:00:00+00:00,103.86859646984715,0.44711192601760563
2025-01-28 00:00:00+00:00,104.02397133578616,0.44644409960536
2025-01-29 00:00:00+00:00,104.09849199371877,0.44612450508102497
2025-01-30 00:00:00+00:00,104.06673466054511,0.4462606458429218
2025-01-31 00:00:00+00:00,104.45838548531314,0.4445874594424822
2025-02-03 00:00:00+00:00,105.79967734149697,0.4389511328137452
2025-02-04 00:00:00+00:00,104.61799488217916,0.4439091790344537
2025-02-05 00:00:00+00:00,104.13014940152243,0.4459888753381529
2025-02-06 00:00:00+00:00,103.938256500104,0.446812268977519
2025-02-07 00:00:00+00:00,104.07979269647059,0.4462046571885002
2025-02-10 00:00:00+00:00,104.58385697492551,0.4440540783604229
2025-02-11 00:00:00+00:00,104.66624754492378,0.44370453044517477
2025-02-12 00:00:00+00:00,104.18827557186425,0.4457400601504922
2025-02-13 00:00:00+00:00,104.13302694234841,0.4459765511866863
2025-02-14 00:00:00+00:00,103.38346795865219,0.44921000559734253
2025-02-17 00:00:00+00:00,103.1134695293921,0.45038624374035857
2025-02-18 00:00:00+00:00,103.10112731646231,0.4504401593770308
2025-02-19 00:00:00+00:00,103.2912495163623,0.4496110603543638
2025-02-20 00:00:00+00:00,103.57623906037858,0.4483739575956861
2025-02-21 00:00:00+00:00,102.88492293903198,0.45138672308574296
2025-02-24 00:00:00+00:00,103.11737114399591,0.4503692026392673
2025-02-25 00:00:00+00:00,103.36572681829028,0.4492871055995056
2025-02-26 00:00:00+00:00,103.03303746746843,0.4507378347944176
2025-02-27 00:00:00+00:00,103.29750527655763,0.44958383163313564
2025-02-28 00:00:00+00:00,104.12576163580613,0.4460076689072593
2025-03-03 00:00:00+00:00,104.09277699948743,0.44614899860542206
2025-03-04 00:00:00+00:00,103.7738485644908,0.4475201494673091
2025-03-05 00:00:00+00:00,102.77715587631458,0.45186002496768185
2025-03-06 00:00:00+00:00,101.78981731903309,0.4562429665712261
2025-03-07 00:00:00+00:00,101.69366732610874,0.4566743381517881
2025-03-10 00:00:00+00:00,101.4626669729965,0.4577140499641973
2025-03-11 00:00:00+00:00,101.78248202748144,0.45627584723115433
2025-03-12 00:00:00+00:00,101.41154484155798,0.4579447861970402
2025-03-13 00:00:00+00:00,101.3283428086852,0.458320810674486
2025-03-14 00:00:00+00:00,101.60409214464592,0.45707694680510025
2025-03-17 00:00:00+00:00,101.37624256156734,0.45810425645016944
2025-03-18 00:00:00+00:00,100.95202808327055,0.4600292743209867
2025-03-19 00:00:00+00:00,100.84563093285766,0.4605146280585905
2025-03-20 00:00:00+00:00,100.96724970281787,0.4599599212325848
2025-03-21 00:00:00+00:00,101.35801788249982,0.45818662588899317
2025-03-24 00:00:00+00:00,101.54326373677178,0.4573507538694684
2025-03-25 00:00:00+00:00,101.64973820768762,0.45687169528653615
2025-03-26 00:00:00+00:00,101.58031012269717,0.45718395783871546
2025-03-27 00:00:00+00:00,101.93284308811734,0.45560279507000817
2025-03-28 00:00:00+00:00,101.61270100559025,0.4570382221984619
2025-03-30 23:00:00+00:00,101.58452831172708,0.45716497376321047
2025-03-31 23:00:00+00:00,101.81141146610615,0.4561461976768624
2025-04-01 23:00:00+00:00,101.67616080636608,0.45675296797271586
2025-04-02 23:00:00+00:00,100.95666412270035,0.4600081492781464
2025-04-03 23:00:00+00:00,99.93624361146217,0.46470516143206625
2025-04-06 23:00:00+00:00,101.00129964211644,0.4598048578081216
2025-04-07 23:00:00+00:00,101.54736201169432,0.4573322959884535
2025-04-08 23:00:00+00:00,101.24126019403914,0.4587150350693992
2025-04-09 23:00:00+00:00,100.86505345793759,0.46042595158833133
2025-04-10 23:00:00+00:00,98.95041337994535,0.4693349591381412
2025-04-13 23:00:00+00:00,98.26012368869159,0.4726320960831799
2025-04-14 23:00:00+00:00,98.1693168003349,0.47306928207348387
2025-04-15 23:00:00+00:00,98.41579921109772,0.4718844798563805
2025-04-16 23:00:00+00:00,97.74559375596692,0.4751200175459963
2025-04-21 23:00:00+00:00,97.01408795032341,0.47870251838226974
2025-04-22 23:00:00+00:00,97.88289238443262,0.4744535749718489
2025-04-23 23:00:00+00:00,98.05513539711508,0.47362015290986165
2025-04-24 23:00:00+00:00,97.74668357047935,0.4751147202543507
2025-04-27 23:00:00+00:00,97.93321933599913,0.4742097577844833
2025-04-28 23:00:00+00:00,97.38559681154904,0.47687635277572554
2025-04-29 23:00:00+00:00,97.50588814013868,0.4762880386631877
2025-04-30 23:00:00+00:00,97.75930456709241,0.4750533816298412
2025-05-01 23:00:00+00:00,98.05737518513318,0.4736093346645066
2025-05-04 23:00:00+00:00,97.79019218879634,0.47490333315552563
2025-05-05 23:00:00+00:00,97.75170481873944,0.475090314859408
2025-05-06 23:00:00+00:00,97.46011199969774,0.4765117468828976
2025-05-07 23:00:00+00:00,97.84053211732613,0.4746589906592998
2025-05-08 23:00:00+00:00,98.4325000875305,0.4718044160118005
2025-05-11 23:00:00+00:00,98.33449210174173,0.4722746538653882
2025-05-12 23:00:00+00:00,99.16875157034993,0.46830163216720383
2025-05-13 23:00:00+00:00,98.4788617244091,0.4715823010865278
2025-05-14 23:00:00+00:00,98.6668695869117,0.47068370988978125
2025-05-15 23:00:00+00:00,98.52276202603333,0.4713721709111996
2025-05-18 23:00:00+00:00,98.53714252501658,0.4713033789120527
2025-05-19 23:00:00+00:00,98.25139682876633,0.47267407608786005
2025-05-20 23:00:00+00:00,97.90673106425146,0.4743380533244636
2025-05-21 23:00:00+00:00,97.61226045148203,0.4757690069421369
2025-05-22 23:00:00+00:00,97.85401447187833,0.47459359200562173
2025-05-25 23:00:00+00:00,97.0474758025999,0.47853782735001005
2025-05-26 23:00:00+00:00,96.96360269959996,0.4789517605307628
2025-05-27 23:00:00+00:00,97.41293158399009,0.4767425378255574
2025-05-28 23:00:00+00:00,98.01123941110399,0.47383227168043957
2025-05-29 23:00:00+00:00,97.22512413915199,0.4776634499731881
2025-06-01 23:00:00+00:00,97.25601768165387,0.47751171935080494
2025-06-02 23:00:00+00:00,96.64797398599336,0.4805159001792344
2025-06-03 23:00:00+00:00,97.01618463443934,0.478692172809824
2025-06-04 23:00:00+00:00,96.73478037570655,0.4800847021103254
2025-06-05 23:00:00+00:00,96.54824170306368,0.4810122628976387
2025-06-08 23:00:00+00:00,96.81650153363425,0.47967947080018347
2025-06-09 23:00:00+00:00,96.7015356606361,0.48024974891151945
2025-06-10 23:00:00+00:00,96.66944032699764,0.4804091971908201
2025-06-11 23:00:00+00:00,96.3297376038673,0.4821033397947758
2025-06-12 23:00:00+00:00,95.73758171382181,0.485085244363072
2025-06-15 23:00:00+00:00,95.98857439079195,0.48381683460895153
2025-06-16 23:00:00+00:00,95.9674482206118,0.4839233415232593
2025-06-17 23:00:00+00:00,96.58772761171761,0.48081562087339985
2025-06-18 23:00:00+00:00,96.63548311072213,0.4805780105343728
2025-06-19 23:00:00+00:00,96.46233616957782,0.4814406333549415
2025-06-22 23:00:00+00:00,96.70235967732421,0.48024565662453816
2025-06-23 23:00:00+00:00,96.1349622430469,0.4830801108858576
2025-06-24 23:00:00+00:00,95.93394601144357,0.48409233802223756
2025-06-25 23:00:00+00:00,95.55216342449167,0.4860265488083677
2025-06-26 23:00:00+00:00,95.32017280739491,0.4872094421630755
2025-06-29 23:00:00+00:00,95.25184847641466,0.4875589184169803
2025-06-30 23:00:00+00:00,94.8145081284089,0.4898078272734711
2025-07-01 23:00:00+00:00,94.79114513333325,0.4899285492864873
2025-07-02 23:00:00+00:00,94.80902211939225,0.4898361694090272
2025-07-03 23:00:00+00:00,94.85433124976753,0.48960218904598146
