Date,Currency,Pair,Open,High,Low,Close,Volume
2024-07-08 00:00:00+01:00,TWD,TWD/USD,0.030870866030454636,0.030915915966033936,0.03077869862318039,0.030870866030454636,0
2024-07-09 00:00:00+01:00,TWD,TWD/USD,0.030796710401773453,0.030815405771136284,0.030692733824253082,0.030796710401773453,0
2024-07-10 00:00:00+01:00,TWD,TWD/USD,0.03076213225722313,0.03076213225722313,0.030642889440059662,0.03076213225722313,0
2024-07-11 00:00:00+01:00,TWD,TWD/USD,0.030687179416418076,0.030893756076693535,0.030661679804325104,0.030687179416418076,0
2024-07-12 00:00:00+01:00,TWD,TWD/USD,0.030876778066158295,0.030885836109519005,0.03071724809706211,0.030876778066158295,0
2024-07-15 00:00:00+01:00,TWD,TWD/USD,0.030723853036761284,0.030765442177653313,0.030656980350613594,0.030723853036761284,0
2024-07-16 00:00:00+01:00,TWD,TWD/USD,0.03069932945072651,0.030704043805599213,0.030635379254817963,0.03069932945072651,0
2024-07-17 00:00:00+01:00,TWD,TWD/USD,0.030709417536854744,0.030819492414593697,0.030643828213214874,0.030709417536854744,0
2024-07-18 00:00:00+01:00,TWD,TWD/USD,0.03077794425189495,0.03077794425189495,0.030584782361984253,0.03077794425189495,0
2024-07-19 00:00:00+01:00,TWD,TWD/USD,0.03063819371163845,0.03063884936273098,0.030484085902571678,0.03063819371163845,0
2024-07-22 00:00:00+01:00,TWD,TWD/USD,0.030505476519465446,0.03052232787013054,0.030392365530133247,0.030505476519465446,0
2024-07-23 00:00:00+01:00,TWD,TWD/USD,0.030479907989501953,0.03051869571208954,0.0304414015263319,0.030479907989501953,0
2024-07-24 00:00:00+01:00,TWD,TWD/USD,0.030533138662576675,0.030609777197241783,0.03048873506486416,0.030533138662576675,0
2024-07-25 00:00:00+01:00,TWD,TWD/USD,0.03056720271706581,0.030661867931485176,0.030497102066874504,0.03056720271706581,0
2024-07-26 00:00:00+01:00,TWD,TWD/USD,0.0306344386190176,0.0306344386190176,0.03042658045887947,0.0306344386190176,0
